seed,target,method,setting,family,eer,auc,acc,n,minutes,trainable_params,crop,batch
5,arabic,source,transductive,deepfense_w2v2_aasist_s42,33.650907911802854,0.7243164072632945,53.94973070017953,5570,0.5926016211509705,0,64000,16
5,arabic,ours,transductive,deepfense_w2v2_aasist_s42,29.92775616083009,0.7522535019455253,70.59245960502693,5570,8.44490463733673,16706,64000,16
6,arabic,source,transductive,deepfense_w2v2_aasist_s42,32.33962386511025,0.7358141374837873,53.82405745062837,5570,0.5953585346539815,0,64000,16
6,arabic,ours,transductive,deepfense_w2v2_aasist_s42,28.293968871595332,0.7706140077821011,72.06463195691202,5570,8.43145082394282,16706,64000,16
7,arabic,source,transductive,deepfense_w2v2_aasist_s42,32.65901426718547,0.728179896238651,53.87791741472172,5570,0.5892835299173991,0,64000,16
7,arabic,ours,transductive,deepfense_w2v2_aasist_s42,29.04974059662776,0.7582889753566797,70.98743267504489,5570,8.432015895843506,16706,64000,16
8,arabic,source,transductive,deepfense_w2v2_aasist_s42,32.95629053177691,0.7319950713359273,53.87791741472172,5570,0.5895884195963542,0,64000,16
8,arabic,ours,transductive,deepfense_w2v2_aasist_s42,28.580155642023346,0.7637794422827497,72.02872531418313,5570,8.452644948164622,16706,64000,16
9,arabic,source,transductive,deepfense_w2v2_aasist_s42,32.41750972762646,0.7317592736705577,53.85996409335727,5570,0.5885533571243287,0,64000,16
9,arabic,ours,transductive,deepfense_w2v2_aasist_s42,28.83300907911803,0.7671279507133593,71.34649910233392,5570,8.463430551687877,16706,64000,16
1,dataset2,source,transductive,deepfense_w2v2_aasist_s42,43.0670789383256,0.5848932145168516,46.07600629637958,4447,0.5689813693364462,0,64000,16
