seed,target,method,setting,family,eer,auc,acc,n,minutes
0,asvspoof2019,source,transductive,xlsr,4.695,0.9908,92.92,5580,0.4
0,arabic,source,transductive,xlsr,20.911,0.8702,71.53,5570,0.4
1,asvspoof2019,source,transductive,xlsr,5.896,0.9863,81.02,5580,0.4
1,dataset2,source,transductive,xlsr,32.809,0.7362,68.27,4447,0.3
1,in_the_wild,source,transductive,xlsr,12.3,0.9474,73.85,6000,0.4
1,arabic,source,transductive,xlsr,22.834,0.8453,63.29,5570,0.4
2,asvspoof2019,source,transductive,xlsr,3.514,0.9935,78.37,5580,0.4
2,dataset2,source,transductive,xlsr,33.394,0.7373,66.45,4447,0.3
2,in_the_wild,source,transductive,xlsr,12.467,0.9395,72.15,6000,0.4
2,arabic,source,transductive,xlsr,21.887,0.865,67.16,5570,0.4
0,asvspoof2019,ours_E8,transductive,xlsr,3.996,0.9926,88.35,5580,10.0
0,asvspoof2019,ours_E16,transductive,xlsr,3.835,0.9934,88.85,5580,19.6
0,asvspoof2019,ours_E32,transductive,xlsr,3.674,0.9931,89.61,5580,39.1
0,asvspoof2019,ours_E64,transductive,xlsr,4.16,0.9906,90.02,5580,77.8
0,dataset2,source,transductive,xlsr,37.238,0.6866,59.23,4447,0.3
0,dataset2,ours_E8,transductive,xlsr,37.441,0.6889,62.78,4447,8.0
0,dataset2,ours_E16,transductive,xlsr,37.126,0.6907,63.21,4447,15.7
0,dataset2,ours_E32,transductive,xlsr,37.688,0.6801,62.27,4447,31.1
0,dataset2,ours_E64,transductive,xlsr,37.598,0.6741,62.56,4447,61.9
0,in_the_wild,source,transductive,xlsr,12.783,0.9424,87.17,6000,0.4
0,in_the_wild,ours_E8,transductive,xlsr,12.867,0.95,87.17,6000,10.8
0,in_the_wild,ours_E16,transductive,xlsr,12.033,0.9529,87.23,6000,21.1
0,in_the_wild,ours_E32,transductive,xlsr,11.833,0.9527,87.73,6000,41.8
0,in_the_wild,ours_E64,transductive,xlsr,11.433,0.9536,88.47,6000,83.3
0,arabic,ours_E8,transductive,xlsr,19.283,0.8895,80.32,5570,10.0
0,arabic,ours_E16,transductive,xlsr,18.261,0.8986,81.69,5570,19.7
0,arabic,ours_E32,transductive,xlsr,17.288,0.9059,82.64,5570,39.0
0,arabic,ours_E64,transductive,xlsr,15.907,0.9177,83.75,5570,77.8
1,asvspoof2019,ours_E8,transductive,xlsr,4.14,0.9932,89.8,5580,10.1
1,asvspoof2019,ours_E16,transductive,xlsr,3.799,0.994,88.42,5580,19.8
1,asvspoof2019,ours_E32,transductive,xlsr,3.713,0.9944,85.22,5580,39.1
1,asvspoof2019,ours_E64,transductive,xlsr,4.301,0.9939,84.66,5580,77.9
1,dataset2,ours_E8,transductive,xlsr,32.157,0.7399,67.93,4447,8.0
1,dataset2,ours_E16,transductive,xlsr,32.944,0.7303,66.52,4447,15.8
1,dataset2,ours_E32,transductive,xlsr,33.551,0.7232,66.61,4447,31.2
1,dataset2,ours_E64,transductive,xlsr,33.596,0.7259,66.99,4447,62.1
1,in_the_wild,ours_E8,transductive,xlsr,9.233,0.9734,91.08,6000,10.8
1,in_the_wild,ours_E16,transductive,xlsr,8.25,0.9782,90.82,6000,21.2
1,in_the_wild,ours_E32,transductive,xlsr,8.283,0.9779,92.02,6000,42.1
1,in_the_wild,ours_E64,transductive,xlsr,8.583,0.9769,90.75,6000,83.8
1,arabic,ours_E8,transductive,xlsr,19.444,0.8792,80.38,5570,10.0
1,arabic,ours_E16,transductive,xlsr,18.6,0.888,81.33,5570,19.8
1,arabic,ours_E32,transductive,xlsr,17.683,0.8944,81.85,5570,39.1
1,arabic,ours_E64,transductive,xlsr,15.618,0.911,84.0,5570,77.9
2,asvspoof2019,ours_E8,transductive,xlsr,2.615,0.9963,91.72,5580,10.1
2,asvspoof2019,ours_E16,transductive,xlsr,2.474,0.9965,88.48,5580,19.8
2,asvspoof2019,ours_E32,transductive,xlsr,2.149,0.997,87.94,5580,39.2
2,asvspoof2019,ours_E64,transductive,xlsr,2.402,0.9962,87.54,5580,78.0
2,dataset2,ours_E8,transductive,xlsr,34.788,0.7202,65.57,4447,8.0
2,dataset2,ours_E16,transductive,xlsr,34.248,0.722,65.77,4447,15.8
2,dataset2,ours_E32,transductive,xlsr,34.271,0.7173,65.68,4447,31.2
2,dataset2,ours_E64,transductive,xlsr,35.934,0.6917,64.22,4447,62.2
2,in_the_wild,ours_E8,transductive,xlsr,10.483,0.9652,89.5,6000,10.9
2,in_the_wild,ours_E16,transductive,xlsr,10.917,0.9639,88.67,6000,21.3
2,in_the_wild,ours_E32,transductive,xlsr,10.533,0.9677,89.28,6000,42.2
2,in_the_wild,ours_E64,transductive,xlsr,10.267,0.9712,89.5,6000,83.9
2,arabic,ours_E8,transductive,xlsr,19.819,0.8878,80.47,5570,10.1
2,arabic,ours_E16,transductive,xlsr,18.994,0.8964,80.86,5570,19.8
2,arabic,ours_E32,transductive,xlsr,18.241,0.9044,81.76,5570,39.2
2,arabic,ours_E64,transductive,xlsr,16.966,0.9123,82.71,5570,78.0
3,asvspoof2019,source,transductive,xlsr,3.458,0.9935,84.19,5580,0.4
3,asvspoof2019,ours_E4,transductive,xlsr,2.707,0.9954,90.63,5580,5.3
3,dataset2,source,transductive,xlsr,37.036,0.69,56.35,4447,0.3
3,dataset2,ours_E4,transductive,xlsr,37.283,0.6827,63.03,4447,4.2
3,in_the_wild,source,transductive,xlsr,13.083,0.9457,73.72,6000,0.4
3,in_the_wild,ours_E4,transductive,xlsr,11.5,0.9616,88.2,6000,5.6
3,arabic,source,transductive,xlsr,19.944,0.8767,72.39,5570,0.4
3,arabic,ours_E4,transductive,xlsr,18.872,0.8953,80.92,5570,5.2
4,asvspoof2019,source,transductive,xlsr,4.659,0.9895,86.04,5580,0.4
4,asvspoof2019,ours_E4,transductive,xlsr,3.799,0.9937,92.87,5580,5.3
4,dataset2,source,transductive,xlsr,38.677,0.6674,54.4,4447,0.3
4,dataset2,ours_E4,transductive,xlsr,39.577,0.6524,60.38,4447,4.2
4,in_the_wild,source,transductive,xlsr,10.267,0.9644,86.78,6000,0.4
4,in_the_wild,ours_E4,transductive,xlsr,8.3,0.9782,90.27,6000,5.6
4,arabic,source,transductive,xlsr,20.881,0.8757,72.35,5570,0.4
4,arabic,ours_E4,transductive,xlsr,20.128,0.8858,79.82,5570,5.2
5,asvspoof2019,source,transductive,xlsr,6.007,0.9853,81.77,5580,0.4
5,asvspoof2019,ours_E4,transductive,xlsr,3.602,0.9924,94.41,5580,5.2
5,dataset2,source,transductive,xlsr,41.533,0.6139,54.85,4447,0.3
5,dataset2,ours_E4,transductive,xlsr,41.061,0.6322,58.58,4447,4.2
5,in_the_wild,source,transductive,xlsr,10.783,0.9599,86.42,6000,0.4
5,in_the_wild,ours_E4,transductive,xlsr,8.583,0.9728,91.4,6000,5.6
5,arabic,source,transductive,xlsr,21.898,0.8578,61.18,5570,0.4
5,arabic,ours_E4,transductive,xlsr,20.611,0.8765,79.34,5570,5.2
6,asvspoof2019,source,transductive,xlsr,5.288,0.9873,66.51,5580,0.4
6,asvspoof2019,ours_E4,transductive,xlsr,4.606,0.9905,90.16,5580,5.3
6,dataset2,source,transductive,xlsr,36.766,0.705,55.36,4447,0.3
6,dataset2,ours_E4,transductive,xlsr,35.485,0.7129,63.73,4447,4.2
6,in_the_wild,source,transductive,xlsr,7.917,0.9739,79.5,6000,0.4
6,in_the_wild,ours_E4,transductive,xlsr,6.8,0.9827,93.28,6000,5.6
6,arabic,source,transductive,xlsr,17.666,0.9035,79.77,5570,0.4
6,arabic,ours_E4,transductive,xlsr,16.607,0.9155,82.06,5570,5.2
7,asvspoof2019,source,transductive,xlsr,3.209,0.9952,94.87,5580,0.4
7,asvspoof2019,ours_E4,transductive,xlsr,2.651,0.9966,87.1,5580,5.3
7,dataset2,source,transductive,xlsr,35.71,0.6959,63.62,4447,0.3
7,dataset2,ours_E4,transductive,xlsr,37.351,0.683,64.52,4447,4.2
7,in_the_wild,source,transductive,xlsr,9.867,0.9613,80.95,6000,0.4
7,in_the_wild,ours_E4,transductive,xlsr,9.1,0.9718,90.98,6000,5.6
7,arabic,source,transductive,xlsr,23.579,0.8371,62.06,5570,0.4
7,arabic,ours_E4,transductive,xlsr,21.956,0.8552,78.2,5570,5.2
8,asvspoof2019,source,transductive,xlsr,4.099,0.9923,91.09,5580,0.4
8,asvspoof2019,ours_E4,transductive,xlsr,3.264,0.9952,87.15,5580,5.3
8,dataset2,source,transductive,xlsr,30.605,0.7515,60.18,4447,0.3
8,dataset2,ours_E4,transductive,xlsr,30.74,0.7543,68.68,4447,4.2
8,in_the_wild,source,transductive,xlsr,9.067,0.9689,84.92,6000,0.4
8,in_the_wild,ours_E4,transductive,xlsr,10.483,0.9683,89.72,6000,5.6
8,arabic,source,transductive,xlsr,19.1,0.8861,66.93,5570,0.4
8,arabic,ours_E4,transductive,xlsr,16.93,0.8997,82.73,5570,5.2
9,asvspoof2019,source,transductive,xlsr,6.828,0.983,72.97,5580,0.4
9,asvspoof2019,ours_E4,transductive,xlsr,4.445,0.9912,92.35,5580,5.3
9,dataset2,source,transductive,xlsr,35.013,0.7226,65.89,4447,0.3
9,dataset2,ours_E4,transductive,xlsr,34.968,0.7171,65.08,4447,4.2
9,in_the_wild,source,transductive,xlsr,13.4,0.9383,82.52,6000,0.4
9,in_the_wild,ours_E4,transductive,xlsr,12.133,0.9546,87.48,6000,5.6
9,arabic,source,transductive,xlsr,21.664,0.8607,66.93,5570,0.4
9,arabic,ours_E4,transductive,xlsr,20.845,0.8722,78.82,5570,5.2
3,arabic,ours_E32,transductive,xlsr,15.368,0.9251,83.21,5570,39.3
3,dataset2,ours_E32,transductive,xlsr,38.857,0.6623,60.96,4447,31.3
4,arabic,ours_E32,transductive,xlsr,17.594,0.9097,82.44,5570,39.3
4,dataset2,ours_E32,transductive,xlsr,40.296,0.6426,60.83,4447,31.3
5,arabic,ours_E32,transductive,xlsr,18.994,0.8939,80.93,5570,39.3
5,dataset2,ours_E32,transductive,xlsr,41.353,0.6295,57.88,4447,31.3
6,arabic,ours_E32,transductive,xlsr,14.148,0.9357,85.44,5570,39.3
6,dataset2,ours_E32,transductive,xlsr,35.551,0.7092,64.52,4447,31.3
7,arabic,ours_E32,transductive,xlsr,19.533,0.8765,80.2,5570,39.3
7,dataset2,ours_E32,transductive,xlsr,35.823,0.6893,65.17,4447,31.3
8,arabic,ours_E32,transductive,xlsr,15.421,0.917,83.99,5570,39.3
8,dataset2,ours_E32,transductive,xlsr,31.595,0.7481,68.34,4447,31.3
9,arabic,ours_E32,transductive,xlsr,19.586,0.8873,79.91,5570,39.3
9,dataset2,ours_E32,transductive,xlsr,36.541,0.6994,63.84,4447,31.3
0,asvspoof2019,ours_E4,transductive,xlsr,4.229,0.9921,89.07,5580,5.2
0,dataset2,ours_E4,transductive,xlsr,37.193,0.6929,63.1,4447,4.2
0,in_the_wild,ours_E4,transductive,xlsr,13.767,0.9401,85.92,6000,5.6
0,arabic,ours_E4,transductive,xlsr,19.767,0.8844,79.26,5570,5.2
1,asvspoof2019,ours_E4,transductive,xlsr,4.121,0.9927,92.92,5580,5.3
1,dataset2,ours_E4,transductive,xlsr,32.426,0.7392,68.54,4447,4.2
1,in_the_wild,ours_E4,transductive,xlsr,9.05,0.9736,91.05,6000,5.6
1,arabic,ours_E4,transductive,xlsr,20.358,0.8677,79.3,5570,5.2
2,asvspoof2019,ours_E4,transductive,xlsr,2.92,0.9959,89.41,5580,5.3
2,dataset2,ours_E4,transductive,xlsr,34.293,0.7268,65.66,4447,4.2
2,in_the_wild,ours_E4,transductive,xlsr,10.983,0.9605,88.97,6000,5.6
2,arabic,ours_E4,transductive,xlsr,20.214,0.8846,79.91,5570,5.2
0,arabic,tent_E4,transductive,xlsr,47.229,0.5277,55.35,5570,2.1
0,arabic,st_only_E4,transductive,xlsr,20.322,0.8706,79.01,5570,3.6
0,arabic,tent_E32,transductive,xlsr,50.0,0.5,53.86,5570,13.7
0,arabic,st_only_E32,transductive,xlsr,19.73,0.859,79.89,5570,26.1
0,dataset2,tent_E4,transductive,xlsr,38.002,0.6242,60.31,4447,1.7
0,dataset2,st_only_E4,transductive,xlsr,36.136,0.6655,62.63,4447,2.8
0,dataset2,tent_E32,transductive,xlsr,39.463,0.6083,59.7,4447,10.9
0,dataset2,st_only_E32,transductive,xlsr,36.718,0.6494,62.0,4447,20.8
1,arabic,tent_E4,transductive,xlsr,49.961,0.5004,53.86,5570,2.1
1,arabic,st_only_E4,transductive,xlsr,22.334,0.8493,77.38,5570,3.6
1,arabic,tent_E32,transductive,xlsr,50.0,0.5,53.86,5570,14.0
1,arabic,st_only_E32,transductive,xlsr,21.465,0.8083,75.01,5570,26.2
1,dataset2,tent_E4,transductive,xlsr,31.817,0.7486,63.66,4447,1.6
1,dataset2,st_only_E4,transductive,xlsr,32.831,0.7121,66.61,4447,2.9
1,dataset2,tent_E32,transductive,xlsr,42.059,0.5795,52.06,4447,11.1
1,dataset2,st_only_E32,transductive,xlsr,32.562,0.6969,66.65,4447,20.7
2,arabic,tent_E4,transductive,xlsr,49.472,0.5053,53.9,5570,2.1
2,arabic,st_only_E4,transductive,xlsr,21.614,0.8676,78.2,5570,3.6
2,arabic,tent_E32,transductive,xlsr,49.942,0.5006,53.9,5570,14.0
2,arabic,st_only_E32,transductive,xlsr,20.645,0.8434,78.87,5570,25.9
2,dataset2,tent_E4,transductive,xlsr,32.383,0.7305,68.54,4447,1.7
2,dataset2,st_only_E4,transductive,xlsr,33.349,0.7209,67.06,4447,2.9
2,dataset2,tent_E32,transductive,xlsr,30.822,0.7,51.14,4447,11.1
2,dataset2,st_only_E32,transductive,xlsr,32.584,0.7096,66.49,4447,20.8
3,arabic,tent_E4,transductive,xlsr,46.676,0.5333,55.4,5570,2.1
3,arabic,st_only_E4,transductive,xlsr,20.036,0.8778,79.35,5570,3.6
3,arabic,tent_E32,transductive,xlsr,49.981,0.5002,53.86,5570,13.7
3,arabic,st_only_E32,transductive,xlsr,20.108,0.8574,79.89,5570,26.1
3,dataset2,tent_E4,transductive,xlsr,49.652,0.5034,48.89,4447,1.6
3,dataset2,st_only_E4,transductive,xlsr,35.823,0.696,63.73,4447,2.9
3,dataset2,tent_E32,transductive,xlsr,50.0,0.5,48.86,4447,11.0
3,dataset2,st_only_E32,transductive,xlsr,36.114,0.6839,63.77,4447,20.8
4,arabic,tent_E4,transductive,xlsr,47.04,0.5296,55.37,5570,2.1
4,arabic,st_only_E4,transductive,xlsr,20.664,0.8693,79.34,5570,3.6
4,arabic,tent_E32,transductive,xlsr,50.0,0.5,53.86,5570,13.9
4,arabic,st_only_E32,transductive,xlsr,20.628,0.8448,78.67,5570,26.8
4,dataset2,tent_E4,transductive,xlsr,50.331,0.4967,48.77,4447,1.6
4,dataset2,st_only_E4,transductive,xlsr,38.544,0.6585,62.36,4447,2.8
4,dataset2,tent_E32,transductive,xlsr,50.0,0.5,48.86,4447,10.9
4,dataset2,st_only_E32,transductive,xlsr,39.757,0.6268,60.56,4447,20.5
5,arabic,tent_E4,transductive,xlsr,43.546,0.5646,57.61,5570,2.1
5,arabic,st_only_E4,transductive,xlsr,21.295,0.8595,77.65,5570,3.6
5,arabic,tent_E32,transductive,xlsr,49.961,0.5004,53.88,5570,13.7
5,arabic,st_only_E32,transductive,xlsr,20.67,0.8275,77.54,5570,25.8
5,dataset2,tent_E4,transductive,xlsr,41.556,0.5851,57.86,4447,1.6
5,dataset2,st_only_E4,transductive,xlsr,41.219,0.6128,58.35,4447,2.8
5,dataset2,tent_E32,transductive,xlsr,39.069,0.6138,59.82,4447,10.9
5,dataset2,st_only_E32,transductive,xlsr,40.522,0.6125,59.68,4447,20.5
6,arabic,tent_E4,transductive,xlsr,17.183,0.9078,78.19,5570,2.1
6,arabic,st_only_E4,transductive,xlsr,16.824,0.8987,83.09,5570,3.5
6,arabic,tent_E32,transductive,xlsr,49.027,0.5097,54.4,5570,13.7
6,arabic,st_only_E32,transductive,xlsr,17.838,0.86,80.88,5570,25.8
6,dataset2,tent_E4,transductive,xlsr,49.939,0.5006,48.82,4447,1.6
6,dataset2,st_only_E4,transductive,xlsr,35.26,0.7021,64.13,4447,2.8
6,dataset2,tent_E32,transductive,xlsr,50.047,0.4995,48.8,4447,11.0
6,dataset2,st_only_E32,transductive,xlsr,34.608,0.6964,64.79,4447,20.6
7,arabic,tent_E4,transductive,xlsr,49.708,0.5029,53.95,5570,2.1
7,arabic,st_only_E4,transductive,xlsr,22.834,0.8444,77.25,5570,3.6
7,arabic,tent_E32,transductive,xlsr,49.981,0.5002,53.86,5570,13.8
7,arabic,st_only_E32,transductive,xlsr,22.44,0.823,77.13,5570,25.9
7,dataset2,tent_E4,transductive,xlsr,35.734,0.6971,65.71,4447,1.6
7,dataset2,st_only_E4,transductive,xlsr,36.114,0.6795,64.4,4447,2.8
7,dataset2,tent_E32,transductive,xlsr,39.99,0.6005,51.14,4447,11.0
7,dataset2,st_only_E32,transductive,xlsr,35.889,0.6669,62.87,4447,20.6
8,arabic,tent_E4,transductive,xlsr,49.767,0.5023,53.86,5570,2.1
8,arabic,st_only_E4,transductive,xlsr,18.547,0.8744,81.49,5570,3.6
8,arabic,tent_E32,transductive,xlsr,49.942,0.5006,53.86,5570,13.8
8,arabic,st_only_E32,transductive,xlsr,17.233,0.8708,81.49,5570,25.9
8,dataset2,tent_E4,transductive,xlsr,40.317,0.5951,56.6,4447,1.6
8,dataset2,st_only_E4,transductive,xlsr,30.178,0.7417,69.53,4447,2.8
8,dataset2,tent_E32,transductive,xlsr,50.0,0.5,48.86,4447,11.0
8,dataset2,st_only_E32,transductive,xlsr,31.688,0.6963,65.91,4447,20.7
9,arabic,tent_E4,transductive,xlsr,48.455,0.5155,54.54,5570,2.1
9,arabic,st_only_E4,transductive,xlsr,22.101,0.8536,78.03,5570,3.6
9,arabic,tent_E32,transductive,xlsr,50.0,0.5,53.86,5570,13.8
9,arabic,st_only_E32,transductive,xlsr,22.064,0.8376,77.79,5570,25.9
9,dataset2,tent_E4,transductive,xlsr,35.887,0.7098,62.04,4447,1.6
9,dataset2,st_only_E4,transductive,xlsr,34.383,0.7064,65.21,4447,2.8
9,dataset2,tent_E32,transductive,xlsr,36.679,0.6345,60.56,4447,11.0
9,dataset2,st_only_E32,transductive,xlsr,34.81,0.6763,64.56,4447,20.7
0,asvspoof2021la,source,transductive,xlsr,25.767,0.8637,73.88,6000,0.4
0,asvspoof2021la,ours_E4,transductive,xlsr,30.267,0.8263,73.38,6000,5.6
0,asvspoof2021df,source,transductive,xlsr,24.683,0.8731,76.78,6000,0.4
0,asvspoof2021df,ours_E4,transductive,xlsr,30.583,0.8247,75.37,6000,5.6
0,asvspoof2021pa,source,transductive,xlsr,44.667,0.5799,51.85,6000,0.4
0,asvspoof2021pa,ours_E4,transductive,xlsr,41.133,0.6244,58.95,6000,5.6
1,asvspoof2021la,source,transductive,xlsr,29.567,0.8316,72.22,6000,0.4
1,asvspoof2021la,ours_E4,transductive,xlsr,30.717,0.8186,72.5,6000,5.6
1,asvspoof2021df,source,transductive,xlsr,28.617,0.8394,74.37,6000,0.4
1,asvspoof2021df,ours_E4,transductive,xlsr,34.45,0.7835,74.0,6000,5.6
1,asvspoof2021pa,source,transductive,xlsr,42.65,0.6046,55.53,6000,0.4
1,asvspoof2021pa,ours_E4,transductive,xlsr,39.583,0.6451,60.35,6000,5.6
2,asvspoof2021la,source,transductive,xlsr,27.983,0.8435,74.42,6000,0.4
2,asvspoof2021la,ours_E4,transductive,xlsr,32.333,0.8041,72.03,6000,5.6
2,asvspoof2021df,source,transductive,xlsr,28.05,0.8515,77.15,6000,0.4
2,asvspoof2021df,ours_E4,transductive,xlsr,30.217,0.8212,76.02,6000,5.6
2,asvspoof2021pa,source,transductive,xlsr,46.567,0.5595,52.1,6000,0.4
2,asvspoof2021pa,ours_E4,transductive,xlsr,45.9,0.5687,54.12,6000,5.6
3,asvspoof2021la,source,transductive,xlsr,25.783,0.8588,72.5,6000,0.4
3,asvspoof2021la,ours_E4,transductive,xlsr,29.083,0.8349,73.7,6000,5.6
3,asvspoof2021df,source,transductive,xlsr,24.717,0.8726,76.07,6000,0.4
3,asvspoof2021df,ours_E4,transductive,xlsr,24.217,0.8778,76.57,6000,5.6
3,asvspoof2021pa,source,transductive,xlsr,41.2,0.6134,52.02,6000,0.4
3,asvspoof2021pa,ours_E4,transductive,xlsr,37.45,0.6588,61.78,6000,5.6
4,asvspoof2021la,source,transductive,xlsr,26.817,0.8558,73.72,6000,0.4
4,asvspoof2021la,ours_E4,transductive,xlsr,29.667,0.8275,72.8,6000,5.6
4,asvspoof2021df,source,transductive,xlsr,25.917,0.8739,76.73,6000,0.4
4,asvspoof2021df,ours_E4,transductive,xlsr,33.017,0.7997,75.43,6000,5.6
4,asvspoof2021pa,source,transductive,xlsr,48.25,0.5314,52.07,6000,0.4
4,asvspoof2021pa,ours_E4,transductive,xlsr,47.133,0.5467,53.53,6000,5.6
5,asvspoof2021la,source,transductive,xlsr,27.75,0.846,72.95,6000,0.4
5,asvspoof2021la,ours_E4,transductive,xlsr,34.75,0.7795,70.47,6000,5.6
5,asvspoof2021df,source,transductive,xlsr,26.583,0.86,76.17,6000,0.4
5,asvspoof2021df,ours_E4,transductive,xlsr,41.667,0.7136,69.9,6000,5.6
5,asvspoof2021pa,source,transductive,xlsr,46.2,0.5575,51.25,6000,0.4
5,asvspoof2021pa,ours_E4,transductive,xlsr,42.017,0.6192,57.93,6000,5.6
6,asvspoof2021la,source,transductive,xlsr,25.6,0.864,73.72,6000,0.4
6,asvspoof2021la,ours_E4,transductive,xlsr,25.783,0.8627,74.0,6000,5.6
6,asvspoof2021df,source,transductive,xlsr,24.083,0.8763,76.87,6000,0.4
6,asvspoof2021df,ours_E4,transductive,xlsr,32.15,0.7994,74.95,6000,5.6
6,asvspoof2021pa,source,transductive,xlsr,44.75,0.5714,50.43,6000,0.4
6,asvspoof2021pa,ours_E4,transductive,xlsr,43.0,0.5936,56.82,6000,5.6
7,asvspoof2021la,source,transductive,xlsr,27.317,0.8446,72.9,6000,0.4
7,asvspoof2021la,ours_E4,transductive,xlsr,35.85,0.7677,69.8,6000,5.6
7,asvspoof2021df,source,transductive,xlsr,25.5,0.867,75.88,6000,0.4
7,asvspoof2021df,ours_E4,transductive,xlsr,29.933,0.8238,74.48,6000,5.6
7,asvspoof2021pa,source,transductive,xlsr,38.95,0.6525,54.92,6000,0.4
7,asvspoof2021pa,ours_E4,transductive,xlsr,36.583,0.6888,63.37,6000,5.6
8,asvspoof2021la,source,transductive,xlsr,31.717,0.8102,71.53,6000,0.4
8,asvspoof2021la,ours_E4,transductive,xlsr,40.7,0.7261,69.27,6000,5.6
8,asvspoof2021df,source,transductive,xlsr,31.65,0.8094,72.95,6000,0.4
8,asvspoof2021df,ours_E4,transductive,xlsr,41.183,0.7226,70.92,6000,5.6
8,asvspoof2021pa,source,transductive,xlsr,40.85,0.6321,59.17,6000,0.4
8,asvspoof2021pa,ours_E4,transductive,xlsr,38.767,0.6577,61.25,6000,5.6
9,asvspoof2021la,source,transductive,xlsr,28.533,0.8393,73.55,6000,0.4
9,asvspoof2021la,ours_E4,transductive,xlsr,31.4,0.8073,72.43,6000,5.6
9,asvspoof2021df,source,transductive,xlsr,27.733,0.8502,76.78,6000,0.4
9,asvspoof2021df,ours_E4,transductive,xlsr,33.667,0.7866,73.95,6000,5.6
9,asvspoof2021pa,source,transductive,xlsr,42.167,0.6084,52.53,6000,0.4
9,asvspoof2021pa,ours_E4,transductive,xlsr,39.817,0.6419,60.15,6000,5.6
3,asvspoof2019,ours_E32,transductive,xlsr,2.654,0.9961,92.26,5580,39.2
3,in_the_wild,ours_E32,transductive,xlsr,8.5,0.9789,90.85,6000,42.2
4,asvspoof2019,ours_E32,transductive,xlsr,2.707,0.9967,88.98,5580,39.3
4,in_the_wild,ours_E32,transductive,xlsr,5.567,0.9896,93.03,6000,42.2
5,asvspoof2019,ours_E32,transductive,xlsr,2.759,0.996,94.32,5580,39.3
5,in_the_wild,ours_E32,transductive,xlsr,8.683,0.9726,90.78,6000,42.3
6,asvspoof2019,ours_E32,transductive,xlsr,3.353,0.9936,88.41,5580,39.2
6,in_the_wild,ours_E32,transductive,xlsr,5.183,0.989,94.05,6000,42.2
7,asvspoof2019,ours_E32,transductive,xlsr,2.94,0.996,88.48,5580,39.3
7,in_the_wild,ours_E32,transductive,xlsr,7.6,0.9796,92.25,6000,43.1
8,asvspoof2019,ours_E32,transductive,xlsr,3.1,0.9952,86.27,5580,39.5
8,in_the_wild,ours_E32,transductive,xlsr,8.85,0.977,91.03,6000,42.7
9,asvspoof2019,ours_E32,transductive,xlsr,3.907,0.9935,90.47,5580,39.2
9,in_the_wild,ours_E32,transductive,xlsr,10.033,0.969,89.38,6000,41.9
0,asvspoof2019,source,skew0.9,xlsr,4.824,0.9917,97.43,6000,0.4
0,asvspoof2019,ours_E4,skew0.9,xlsr,5.167,0.9912,56.23,6000,5.5
0,dataset2,source,skew0.9,xlsr,35.338,0.7012,71.76,2773,0.2
0,dataset2,ours_E4,skew0.9,xlsr,34.461,0.7114,56.87,2773,2.6
0,in_the_wild,source,skew0.9,xlsr,13.861,0.9324,92.45,6000,0.4
0,in_the_wild,ours_E4,skew0.9,xlsr,17.352,0.9173,63.83,6000,5.6
0,arabic,source,skew0.9,xlsr,20.722,0.8703,90.45,6000,0.4
0,arabic,ours_E4,skew0.9,xlsr,20.722,0.8742,60.1,6000,5.6
1,asvspoof2019,source,skew0.9,xlsr,5.731,0.9874,95.65,6000,0.4
1,asvspoof2019,ours_E4,skew0.9,xlsr,7.389,0.9792,58.28,6000,5.6
1,dataset2,source,skew0.9,xlsr,32.975,0.7359,62.82,2773,0.2
1,dataset2,ours_E4,skew0.9,xlsr,33.501,0.738,58.24,2773,2.6
1,in_the_wild,source,skew0.9,xlsr,12.778,0.9449,94.43,6000,0.4
1,in_the_wild,ours_E4,skew0.9,xlsr,13.889,0.9478,64.98,6000,5.6
1,arabic,source,skew0.9,xlsr,22.796,0.8454,90.1,6000,0.4
1,arabic,ours_E4,skew0.9,xlsr,23.343,0.8407,63.05,6000,5.6
2,asvspoof2019,source,skew0.9,xlsr,3.759,0.9933,95.13,6000,0.4
2,asvspoof2019,ours_E4,skew0.9,xlsr,3.62,0.9941,61.37,6000,5.6
2,dataset2,source,skew0.9,xlsr,33.958,0.7331,67.15,2773,0.2
2,dataset2,ours_E4,skew0.9,xlsr,34.53,0.7297,58.13,2773,2.6
2,in_the_wild,source,skew0.9,xlsr,15.157,0.9287,93.97,6000,0.4
2,in_the_wild,ours_E4,skew0.9,xlsr,16.667,0.9296,63.82,6000,5.6
2,arabic,source,skew0.9,xlsr,20.843,0.869,90.13,6000,0.4
2,arabic,ours_E4,skew0.9,xlsr,20.685,0.8738,60.32,6000,5.6
3,asvspoof2019,source,skew0.9,xlsr,3.481,0.9933,96.47,6000,0.4
3,asvspoof2019,ours_E4,skew0.9,xlsr,3.806,0.9937,59.45,6000,5.6
3,dataset2,source,skew0.9,xlsr,37.212,0.6892,73.31,2773,0.2
3,dataset2,ours_E4,skew0.9,xlsr,36.626,0.6897,57.16,2773,2.6
3,in_the_wild,source,skew0.9,xlsr,12.778,0.9447,94.53,6000,0.4
3,in_the_wild,ours_E4,skew0.9,xlsr,13.361,0.9516,66.15,6000,5.6
3,arabic,source,skew0.9,xlsr,19.352,0.8787,89.73,6000,0.4
3,arabic,ours_E4,skew0.9,xlsr,19.38,0.8827,59.58,6000,5.6
4,asvspoof2019,source,skew0.9,xlsr,5.167,0.9883,96.45,6000,0.4
